date,dstip,srcport,dstport,srcip,pkt_len,tos,id,flag,ttl,chksum
2015-05-21 13:01:00,2244757949,20638,12504,3635998032,60,24,2652,2,91,32682
2015-05-21 13:01:00,2244757949,20638,12504,3635998032,60,24,2653,2,91,32681
2015-05-21 13:01:00,1871923604,443,64648,288089438,92,0,24749,2,55,13118
2015-05-21 13:01:00,808727281,80,51547,893728453,1500,8,45536,2,53,48900
2015-05-21 13:01:00,1554569676,50809,80,2629053555,52,0,62781,2,52,20970
2015-05-21 13:01:00,2243093464,33833,9043,2199883883,1033,0,52443,2,56,62706
2015-05-21 13:01:00,2283388160,55870,443,3617464596,1352,8,59451,2,60,5024
2015-05-21 13:01:00,3617517382,63374,443,1209516757,52,0,625,2,56,28289
2015-05-21 13:01:00,3617517138,50551,80,3228518539,52,0,5111,2,119,8417
2015-05-21 13:01:00,2243093464,33833,9043,2199883883,1033,0,52444,2,56,62705
2015-05-21 13:01:00,150789938,53362,80,1937042989,52,0,46058,2,56,17673
2015-05-21 13:01:00,1871923604,443,64648,288089438,40,0,24750,2,55,13169
2015-05-21 13:01:00,2283388183,443,50197,1620879780,372,0,46727,2,57,14987
2015-05-21 13:01:00,1545329546,50689,38597,1938555506,1430,0,13963,0,47,41512
2015-05-21 13:01:00,808727281,80,51547,893728453,1500,8,45537,2,53,48899
2015-05-21 13:01:00,808727281,80,51547,893728453,1500,8,45538,2,53,48898
2015-05-21 13:01:00,1672847798,59624,80,3859776071,52,0,22698,2,115,16727
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29067,2,56,34483
2015-05-21 13:01:00,808727281,80,51547,893728453,1500,8,45539,2,53,48897
2015-05-21 13:01:00,2342740095,65391,443,1588674617,40,0,9921,2,117,21506
2015-05-21 13:01:00,2243093267,54973,443,500580501,52,0,39530,2,56,57640
2015-05-21 13:01:00,1672854959,3870,80,1766086231,40,0,65124,2,115,10347
2015-05-21 13:01:00,2342722194,61863,443,1879782067,52,0,13774,2,50,51714
2015-05-21 13:01:00,3617517232,41873,80,500468161,52,0,40361,2,58,13622
2015-05-21 13:01:00,150789938,51781,80,2516317320,52,0,55998,2,56,62802
2015-05-21 13:01:00,1505192162,1194,1194,999485300,121,0,0,2,56,21716
2015-05-21 13:01:00,3617517399,58661,443,500591823,1161,8,55862,2,59,3989
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28723,2,58,6519
2015-05-21 13:01:00,1554569620,49941,80,636100076,52,0,27559,2,52,24842
2015-05-21 13:01:00,3617517411,36007,443,3476761147,52,0,58324,2,53,41334
2015-05-21 13:01:00,1643608179,31559,5128,1702529546,1420,0,25865,2,55,3956
2015-05-21 13:01:00,2299785499,60769,80,1698734339,52,0,14652,2,58,34581
2015-05-21 13:01:00,150790009,53412,80,149976267,1047,8,31338,2,59,23358
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1207,2,58,41155
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1208,2,58,41154
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1209,2,58,41153
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1210,2,58,41152
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1211,2,58,41151
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1212,2,58,41150
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1213,2,58,41149
2015-05-21 13:01:00,1554569620,49941,80,636100076,52,0,35017,2,52,17384
2015-05-21 13:01:00,1672847806,13554,80,2130197932,654,0,50394,2,51,48759
2015-05-21 13:01:00,150789849,443,53243,2332390020,1500,0,59993,2,60,26979
2015-05-21 13:01:00,2243093267,54973,443,500580501,52,0,39531,2,56,57639
2015-05-21 13:01:00,150789849,443,53243,2332390020,1500,0,59994,2,60,26978
2015-05-21 13:01:00,150789849,443,53243,2332390020,1228,0,59995,2,60,27249
2015-05-21 13:01:00,2299785499,60769,80,1698734339,1500,0,14653,2,58,33132
2015-05-21 13:01:00,2299785499,60769,80,1698734339,1500,0,14654,2,58,33131
2015-05-21 13:01:00,2299785499,60769,80,1698734339,1302,0,14655,2,58,33328
2015-05-21 13:01:00,2283388245,443,47697,3692852014,281,0,3881,2,86,32764
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29068,2,56,34482
2015-05-21 13:01:00,4152920841,48414,42734,646349408,48,0,26647,0,111,47149
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29069,2,56,34481
2015-05-21 13:01:00,1505192163,25000,1110,1964447732,1419,0,13017,0,115,49123
2015-05-21 13:01:00,2342715495,49495,80,1544842791,47,0,16458,2,120,27705
2015-05-21 13:01:00,1871960981,443,33718,1529534915,52,8,54436,2,48,62976
2015-05-21 13:01:00,1545329443,37881,51058,557403745,58,0,22365,2,56,17533
2015-05-21 13:01:00,1545329546,50689,38597,1938555506,1430,0,34807,0,47,20668
2015-05-21 13:01:00,1863624827,36072,80,2179756836,40,8,17071,2,60,61304
2015-05-21 13:01:00,2243093267,54973,443,500580501,52,0,39532,2,56,57638
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18587,2,60,7379
2015-05-21 13:01:00,4152946939,8080,62457,2431176334,129,0,5651,2,59,57693
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18588,2,60,7378
2015-05-21 13:01:00,2283388245,443,47697,3692852014,105,0,3882,2,86,32939
2015-05-21 13:01:00,150789580,13726,80,1018329125,52,0,14932,2,46,30416
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18589,2,60,7377
2015-05-21 13:01:00,1545329443,37881,51058,557403745,58,0,22366,2,56,17532
2015-05-21 13:01:00,2283388245,443,47697,3692852014,52,0,3883,2,86,32991
2015-05-21 13:01:00,150789742,40219,80,4143078718,52,0,23121,2,52,45271
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29070,2,56,34480
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18590,2,60,7376
2015-05-21 13:01:00,150642138,50081,443,1392005515,93,0,11697,2,118,35730
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1500,0,35551,2,57,16108
2015-05-21 13:01:00,150642138,50081,443,1392005515,40,0,11698,2,118,35782
2015-05-21 13:01:00,150789574,10263,80,653447463,52,0,33545,2,49,59358
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18591,2,60,7375
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1260,0,35552,2,57,16347
2015-05-21 13:01:00,1659693856,1272,80,719776532,52,3,31119,2,54,26410
2015-05-21 13:01:00,3617517171,64760,443,1981048089,52,0,8627,2,57,32465
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18592,2,60,7374
2015-05-21 13:01:00,150789912,54092,80,1937030113,52,0,15849,2,56,60784
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18593,2,60,7373
2015-05-21 13:01:00,150789802,80,55029,2438126756,52,0,47716,2,53,13762
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18594,2,60,7372
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18595,2,60,7371
2015-05-21 13:01:00,150790032,48420,80,137746812,52,0,34778,2,56,61611
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1500,0,35553,2,57,16106
2015-05-21 13:01:00,2342717538,34584,80,3585750141,52,0,25884,2,56,16235
2015-05-21 13:01:00,1554569666,51192,80,1984097478,52,0,60739,2,54,48652
2015-05-21 13:01:00,150789742,40219,80,4143078718,52,0,46748,2,52,21644
2015-05-21 13:01:00,1554569676,50809,80,2629053555,52,0,29692,2,52,54059
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18596,2,60,7370
2015-05-21 13:01:00,2243093339,54982,1935,4211627771,40,0,3941,2,117,15193
2015-05-21 13:01:00,1545329577,12093,31286,1787877175,1455,0,14743,0,119,35610
2015-05-21 13:01:00,1344865569,24689,31063,2513699595,1466,0,28879,0,116,57914
2015-05-21 13:01:00,1344865569,24689,31063,2513699595,1466,0,28880,0,116,57913
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18597,2,60,7369
2015-05-21 13:01:00,145754356,443,33952,3617516131,545,8,18598,2,60,8323
2015-05-21 13:01:00,150789447,57875,9043,137748157,1304,0,55763,2,59,37835
2015-05-21 13:01:00,853560554,55298,80,1909626109,52,0,47585,2,116,50760
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10362,2,58,60989
2015-05-21 13:01:00,2243093321,80,61912,3692851740,1450,0,41671,2,87,50257
2015-05-21 13:01:00,1709201834,443,55182,3447680115,379,0,43695,2,56,40272
2015-05-21 13:01:00,3617517171,64760,443,1981048089,52,0,8628,2,57,32464
2015-05-21 13:01:00,2243093321,80,61912,3692851740,319,0,41672,2,87,51387
2015-05-21 13:01:00,2243093205,61890,80,2448063638,791,0,29954,2,60,20438
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49516,2,86,55282
2015-05-21 13:01:00,1545329443,37881,51058,557403745,58,0,22367,2,56,17531
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10363,2,58,60988
2015-05-21 13:01:00,853560550,60885,80,1909252202,40,0,1613,2,118,11398
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49517,2,86,55281
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49518,2,86,55280
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10364,2,58,60987
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49519,2,86,55279
2015-05-21 13:01:00,150790030,49446,443,3432756267,40,8,6047,2,115,34519
2015-05-21 13:01:00,2423547088,38534,443,1423365631,40,0,22351,2,58,51558
2015-05-21 13:01:00,1545333570,9999,42572,1541919225,52,0,46829,2,55,6040
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49520,2,86,55278
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49521,2,86,55277
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10365,2,58,60986
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49522,2,86,55276
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49523,2,86,55275
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10366,2,58,60985
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49524,2,86,55274
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49525,2,86,55273
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,1473,0,29931,0,120,23313
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,113,0,29932,0,120,24672
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29933,0,120,24127
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29934,0,120,24126
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49526,2,86,55272
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10367,2,58,60984
2015-05-21 13:01:00,2243093270,443,48952,3692839177,1450,0,49527,2,86,55271
2015-05-21 13:01:00,2243093270,443,48952,3692839177,127,0,49528,2,86,56593
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29935,0,120,24125
2015-05-21 13:01:00,2299785499,42629,80,2348556948,52,0,64717,2,58,6967
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29936,0,120,24124
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10368,2,58,60983
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29937,0,120,24123
2015-05-21 13:01:00,2283388158,49212,80,2026405942,52,0,3643,2,51,64370
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29938,0,120,24122
2015-05-21 13:01:00,2342715492,5246,80,1723313244,52,0,44436,2,53,63764
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10369,2,58,60982
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29939,0,120,24121
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10370,2,58,60981
2015-05-21 13:01:00,2243092999,59128,80,2432564235,72,0,50813,2,55,34927
2015-05-21 13:01:00,3225649798,32681,62922,1748205441,1400,0,13794,2,116,41247
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29940,0,120,24120
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29941,0,120,24119
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18599,2,60,7367
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10371,2,58,60980
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29942,0,120,24118
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29943,0,120,24117
2015-05-21 13:01:00,2421593689,64808,80,3692851824,40,0,37681,2,86,7266
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29944,0,120,24116
2015-05-21 13:01:00,145754356,443,33952,3617516131,1500,8,18600,2,60,7366
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10372,2,58,60979
2015-05-21 13:01:00,1828798126,3074,3074,1850046794,190,0,23123,0,54,38557
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29945,0,120,24115
2015-05-21 13:01:00,145754356,443,33952,3617516131,1177,8,18601,2,60,7688
2015-05-21 13:01:00,853560550,17520,80,3605565389,52,0,34940,2,47,56523
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,657,0,29946,0,120,24114
2015-05-21 13:01:00,2243092999,59128,80,2432564235,72,0,6694,2,55,13511
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10373,2,58,60978
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28724,2,58,6518
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4788,2,87,24043
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10374,2,58,60977
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,1473,0,29947,0,120,23297
2015-05-21 13:01:00,150789980,35969,80,1574997820,40,0,29877,2,117,48037
2015-05-21 13:01:00,3617517279,48023,80,2128307615,1002,0,17990,2,55,20175
2015-05-21 13:01:00,2164675333,13307,445,2240269009,1500,0,10375,2,58,60976
2015-05-21 13:01:00,1545329443,37881,51058,557403745,58,0,22368,2,56,17530
2015-05-21 13:01:00,1545329562,53773,8080,1835452435,1473,0,29948,0,120,23296
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4789,2,87,24042
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4790,2,87,24041
2015-05-21 13:01:00,145108128,80,4102,1698730391,48,0,0,2,57,5547
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4791,2,87,24040
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4792,2,87,24039
2015-05-21 13:01:00,1545329650,59123,8080,3727099183,141,0,24032,2,120,35099
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4793,2,87,24038
2015-05-21 13:01:00,1554569614,34072,80,847880086,52,0,26540,2,53,54721
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1274,0,4794,2,87,24213
2015-05-21 13:01:00,1545329603,36752,61692,1572182308,1476,0,42564,2,56,26668
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28725,2,58,6517
2015-05-21 13:01:00,150789912,55179,80,1937029255,52,0,56411,2,56,21080
2015-05-21 13:01:00,2283388244,443,61325,3692839177,1450,0,19251,2,86,29063
2015-05-21 13:01:00,853556632,49211,80,1867849656,40,0,2653,2,119,63981
2015-05-21 13:01:00,1545275471,23565,80,1334418044,64,0,11624,2,51,52192
2015-05-21 13:01:00,2243092999,59128,80,2432564235,72,0,6624,2,55,13581
2015-05-21 13:01:00,2283388244,443,61325,3692839177,1256,0,19252,2,86,29256
2015-05-21 13:01:00,853560165,29888,443,2497689633,40,0,25163,2,55,5695
2015-05-21 13:01:00,137683000,5784,443,4094103741,52,0,35467,0,48,4872
2015-05-21 13:01:00,1871850918,80,49733,1692443504,1500,0,60081,2,59,43489
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1214,2,58,41148
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4795,2,87,24036
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4796,2,87,24035
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4797,2,87,24034
2015-05-21 13:01:00,1871850918,80,49733,1692443504,1500,0,60082,2,59,43488
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4798,2,87,24033
2015-05-21 13:01:00,2243092999,59128,80,2432564235,72,0,15295,2,55,4910
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4799,2,87,24032
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1115,0,4800,2,87,24366
2015-05-21 13:01:00,2243093024,80,39580,1685595654,52,0,64611,2,86,13839
2015-05-21 13:01:00,1871850918,80,49733,1692443504,1500,0,60083,2,59,43487
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28726,2,58,6516
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28199,2,58,32233
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1215,2,58,41147
2015-05-21 13:01:00,3617517383,47379,443,500368873,52,0,15563,2,58,6487
2015-05-21 13:01:00,2421593689,64808,80,3692851824,40,0,37682,2,86,7265
2015-05-21 13:01:00,2299786010,40145,80,3725930441,1466,0,32440,2,57,13177
2015-05-21 13:01:00,2423547088,38534,443,1423365631,40,0,22352,2,58,51557
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4801,2,87,24030
2015-05-21 13:01:00,1659693917,3623,80,1546414145,205,0,5998,2,118,55813
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4802,2,87,24029
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28200,2,58,32232
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4803,2,87,24028
2015-05-21 13:01:00,1506690645,34722,19132,4230251645,54,0,0,2,51,9970
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1450,0,4804,2,87,24027
2015-05-21 13:01:00,1506690645,34722,19132,4230251645,35,0,0,2,51,9989
2015-05-21 13:01:00,3617492213,443,47775,3692850430,1217,0,4805,2,87,24259
2015-05-21 13:01:00,1344807613,50001,58057,1983092460,1500,8,47552,2,50,2383
2015-05-21 13:01:00,3617517138,59781,80,1846926573,52,0,7907,2,120,53996
2015-05-21 13:01:00,853563484,40809,8004,1796725457,52,0,4401,2,53,25454
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28201,2,58,32231
2015-05-21 13:01:00,853563484,40809,8004,1796725457,52,0,52257,2,53,43133
2015-05-21 13:01:00,2283388241,61882,443,2128330582,52,0,13922,2,56,35013
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27582,0,118,16882
2015-05-21 13:01:00,1643608288,49826,443,1588719809,40,0,24525,2,117,31672
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27583,0,118,16881
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27584,0,118,16880
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27585,0,118,16879
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29071,2,56,34479
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27586,0,118,16878
2015-05-21 13:01:00,1545329448,64247,8080,1738274796,113,0,27587,0,118,16877
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1500,0,35554,2,57,16105
2015-05-21 13:01:00,3617517171,64760,443,1981048089,52,0,8629,2,57,32463
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28202,2,58,32230
2015-05-21 13:01:00,3225601115,12353,43045,2557057246,129,0,8732,0,120,27242
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28203,2,58,32229
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1500,0,35555,2,57,16104
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28204,2,58,32228
2015-05-21 13:01:00,2243093158,80,36899,1620879707,1260,0,35556,2,57,16343
2015-05-21 13:01:00,3617517534,80,45423,2199721820,52,0,14286,2,55,43519
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28205,2,58,32227
2015-05-21 13:01:00,3617517399,44517,80,1901893450,52,0,59526,2,56,35488
2015-05-21 13:01:00,853560555,53724,80,3346698273,40,0,10906,2,117,975
2015-05-21 13:01:00,2422044930,50694,19804,2226061634,200,0,0,2,59,45012
2015-05-21 13:01:00,2243093075,50332,443,1981051487,52,0,24359,2,55,37923
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28206,2,58,32226
2015-05-21 13:01:00,150789940,80,45943,940367273,1500,0,6459,2,55,9979
2015-05-21 13:01:00,2283388241,61882,443,2128330582,52,0,13923,2,56,35012
2015-05-21 13:01:00,1643606796,51392,5128,1673829645,1500,0,37919,2,55,54311
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29072,2,56,34478
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28207,2,58,32225
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28208,2,58,32224
2015-05-21 13:01:00,1643606793,12380,5128,1614415437,1460,0,26541,2,56,39439
2015-05-21 13:01:00,150789940,80,45943,940367273,1500,0,6460,2,55,9978
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28209,2,58,32223
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28210,2,58,32222
2015-05-21 13:01:00,2243093075,50332,443,1981051487,52,0,24360,2,55,37922
2015-05-21 13:01:00,150789940,80,45943,940367273,1500,0,6461,2,55,9977
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28211,2,58,32221
2015-05-21 13:01:00,3617492061,44214,443,115116287,52,0,41941,2,53,44567
2015-05-21 13:01:00,1672847798,50951,80,3267396499,40,0,18516,2,117,29116
2015-05-21 13:01:00,150789940,80,45943,940367273,1500,0,6462,2,55,9976
2015-05-21 13:01:00,1554569674,38662,80,848125366,52,0,48852,2,53,49209
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28212,2,58,32220
2015-05-21 13:01:00,1643606796,51392,5128,1673829645,1500,0,37920,2,55,54310
2015-05-21 13:01:00,1344807613,50001,58057,1983092460,1500,8,47553,2,50,2382
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1216,2,58,41146
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28727,2,58,6515
2015-05-21 13:01:00,1505192124,32962,58208,15984001,52,0,27489,2,113,62842
2015-05-21 13:01:00,2423547088,38534,443,1423365631,40,0,22353,2,58,51556
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9725,2,59,40875
2015-05-21 13:01:00,3617517176,53342,80,1692437538,52,0,28728,2,58,6514
2015-05-21 13:01:00,3617517188,31374,80,1642463265,40,0,22610,2,112,35411
2015-05-21 13:01:00,150789580,13726,80,1018329125,52,0,14933,2,46,30415
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28213,2,58,32219
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9726,2,59,40874
2015-05-21 13:01:00,4152938274,3494,16402,1713945563,1372,0,33350,0,57,4508
2015-05-21 13:01:00,2283387948,51520,80,2025248967,52,0,46069,2,51,65034
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28214,2,58,32218
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9727,2,59,40873
2015-05-21 13:01:00,2243093306,64131,443,3236150805,52,8,40330,2,59,47691
2015-05-21 13:01:00,1545329546,50689,38597,1938555506,1430,0,43749,0,47,11726
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28215,2,58,32217
2015-05-21 13:01:00,2283388254,443,52455,1620879821,369,0,14609,2,57,46996
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9728,2,59,40872
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28216,2,58,32216
2015-05-21 13:01:00,1545329546,50689,38597,1938555506,1430,0,65233,0,47,55777
2015-05-21 13:01:00,2233476865,11762,59227,1345316424,52,8,6021,2,60,17566
2015-05-21 13:01:00,1828797651,59359,14786,2127053601,1466,0,10941,0,118,43192
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9729,2,59,40871
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28217,2,58,32215
2015-05-21 13:01:00,150789763,443,40163,946119810,52,0,28195,2,58,3643
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9730,2,59,40870
2015-05-21 13:01:00,1545329577,12093,31286,1787877175,1455,0,14744,0,119,35609
2015-05-21 13:01:00,3617517253,61200,80,3234655285,1144,8,36835,2,59,14382
2015-05-21 13:01:00,2234919739,33489,80,1987448613,52,3,45077,2,54,24223
2015-05-21 13:01:00,2423550842,32472,80,4084555099,40,0,28218,2,58,32214
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39222,2,60,40691
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39223,2,60,40690
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39224,2,60,40689
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39225,2,60,40688
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9731,2,59,40869
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39226,2,60,40687
2015-05-21 13:01:00,150789940,80,45943,940367273,1500,0,6463,2,55,9975
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39227,2,60,40686
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39228,2,60,40685
2015-05-21 13:01:00,3537726386,80,50242,148617599,1500,8,39229,2,60,40684
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9732,2,59,40868
2015-05-21 13:01:00,1672854538,19676,22,3812149877,448,0,28938,2,121,49599
2015-05-21 13:01:00,2283388138,443,62616,1692453519,1500,0,9733,2,59,40867
2015-05-21 13:01:00,2283388138,443,62616,1692453519,533,0,9734,2,59,41833
2015-05-21 13:01:00,3617517160,35207,443,1657172584,72,0,1217,2,58,41145
2015-05-21 13:01:00,3617517160,35207,443,1657172584,64,0,1218,2,58,41152
2015-05-21 13:01:00,150789912,55523,80,2516306854,52,0,4264,2,56,59493
2015-05-21 13:01:00,1672855468,49394,53,3345256081,540,0,12908,0,118,38669
2015-05-21 13:01:00,853560165,29888,443,2497689633,67,0,25164,2,55,5667
2015-05-21 13:01:00,1545280423,51413,52953,706472978,1392,0,64525,2,53,46730
2015-05-21 13:01:00,2243093261,43332,443,137746824,52,8,29073,2,56,34477
2015-05-21 13:01:00,3617517138,50551,80,3228518539,52,0,5112,2,119,8416
2015-05-21 13:01:00,1545280423,51413,52953,706472978,1392,0,64526,2,53,46729
2015-05-21 13:01:00,853560165,29888,443,2497689633,40,0,25165,2,55,5693
2015-05-21 13:01:00,4152947138,80,49692,1836562108,60,0,54926,2,249,40365
2015-05-21 13:01:00,1506690636,53142,19132,1753997368,35,0,36134,0,55,3526
2015-05-21 13:01:00,3691098530,38216,80,1542923930,52,0,25648,2,58,52318
2015-05-21 13:01:00,1545329587,1080,51892,1572182556,1392,0,64600,2,56,4495
2015-05-21 13:01:00,1545329587,1080,51892,1572182556,136,0,64601,2,56,5750
2015-05-21 13:01:00,2283388243,60206,443,2433590516,52,0,63505,2,57,52803
2015-05-21 13:01:00,590897499,80,58979,136697880,1444,8,8472,2,59,46179
